id,status_id,status_nome,projeto_id,projeto_nome,tipo_id,tipo_nome,first_story_point,last_story_point,lead_time,cycle_time
NGPHD-3228,10008,Done,NGPHD,Operações e Controles,10200,Story,3,3,205,135
NGPHD-3229,10008,Done,NGPHD,Operações e Controles,10200,Story,3,3,22,9
NGPHD-3230,10008,Done,NGPHD,Operações e Controles,10200,Story,3,3,37,1
NGPHD-3232,10008,Done,NGPHD,Operações e Controles,10103,Task,NULL,NULL,10,0
NGPHD-3233,10008,Done,NGPHD,Operações e Controles,10103,Task,NULL,NULL,30,0.25
NGPHD-3234,10008,Done,NGPHD,Operações e Controles,10103,Task,NULL,NULL,30,0.29
NGPHD-3235,10008,Done,NGPHD,Operações e Controles,10103,Task,NULL,NULL,7,0.83
NGPHD-3236,10008,Done,NGPHD,Operações e Controles,10103,Task,NULL,NULL,6,1
NGPHD-3237,10008,Done,NGPHD,Operações e Controles,10103,Task,NULL,NULL,7,0
NGPHD-3240,10008,Done,NGPHD,Operações e Controles,10103,Task,NULL,NULL,21,5
NGPHD-3241,10008,Done,NGPHD,Operações e Controles,10103,Task,NULL,NULL,20,15
NGPHD-3243,10008,Done,NGPHD,Operações e Controles,10103,Task,NULL,NULL,31,3
NGPHD-3244,10008,Done,NGPHD,Operações e Controles,10103,Task,NULL,NULL,29,19
NGPHD-3245,10008,Done,NGPHD,Operações e Controles,10103,Task,NULL,NULL,29,6
NGPHD-3247,10008,Done,NGPHD,Operações e Controles,10103,Task,NULL,NULL,7,2
NGPHD-3250,10008,Done,NGPHD,Operações e Controles,10103,Task,NULL,NULL,3,0
NGPHD-3251,10008,Done,NGPHD,Operações e Controles,10103,Task,NULL,NULL,3,0.13
NGPHD-3252,10008,Done,NGPHD,Operações e Controles,10103,Task,NULL,NULL,34,1
NGPHD-3253,10008,Done,NGPHD,Operações e Controles,10103,Task,NULL,NULL,17,14
NGPHD-3254,10008,Done,NGPHD,Operações e Controles,10103,Task,NULL,NULL,13,7
NGPHD-3255,10008,Done,NGPHD,Operações e Controles,10103,Task,NULL,NULL,28,1
NGPHD-3258,10008,Done,NGPHD,Operações e Controles,10600,Technical Story,NULL,NULL,0,0
NGPHD-3260,10008,Done,NGPHD,Operações e Controles,10200,Story,NULL,NULL,121,2
NGPHD-3263,10104,Canceled,NGPHD,Operações e Controles,10200,Story,NULL,NULL,56,-0.71
NGPHD-3264,10104,Canceled,NGPHD,Operações e Controles,10200,Story,2,2,14,-1
NGPHD-3271,10008,Done,NGPHD,Operações e Controles,10200,Story,0,0,44,9
NGPHD-3272,10008,Done,NGPHD,Operações e Controles,10200,Story,3,3,111,1
NGPHD-3275,10008,Done,NGPHD,Operações e Controles,10200,Story,2,2,27,1
NGPHD-3283,10104,Canceled,NGPHD,Operações e Controles,10103,Task,NULL,NULL,70,26
NGPHD-3285,10008,Done,NGPHD,Operações e Controles,10200,Story,5,5,115,10
NGPHD-3296,10008,Done,NGPHD,Operações e Controles,10103,Task,NULL,NULL,3,1
NGPHD-3297,10008,Done,NGPHD,Operações e Controles,10103,Task,NULL,NULL,3,1
NGPHD-3305,10008,Done,NGPHD,Operações e Controles,10103,Task,NULL,NULL,13,2
NGPHD-3307,10008,Done,NGPHD,Operações e Controles,10600,Technical Story,NULL,NULL,14,7
NGPHD-3311,10008,Done,NGPHD,Operações e Controles,10103,Task,NULL,NULL,0.75,0
NGPHD-3312,10008,Done,NGPHD,Operações e Controles,10103,Task,NULL,NULL,10,8
NGPHD-3313,10008,Done,NGPHD,Operações e Controles,10103,Task,NULL,NULL,1,0.33
NGPHD-3314,10008,Done,NGPHD,Operações e Controles,10103,Task,NULL,NULL,10,7
NGPHD-3315,10008,Done,NGPHD,Operações e Controles,10103,Task,NULL,NULL,9,9
NGPHD-3316,10008,Done,NGPHD,Operações e Controles,10103,Task,NULL,NULL,2,1
NGPHD-3317,10008,Done,NGPHD,Operações e Controles,10103,Task,NULL,NULL,8,6
NGPHD-3318,10008,Done,NGPHD,Operações e Controles,10103,Task,NULL,NULL,10,0.25
NGPHD-3319,10008,Done,NGPHD,Operações e Controles,10103,Task,NULL,NULL,9,9
NGPHD-3320,10008,Done,NGPHD,Operações e Controles,10103,Task,NULL,NULL,21,10
NGPHD-3322,10008,Done,NGPHD,Operações e Controles,10103,Task,NULL,NULL,1,0.25
NGPHD-3324,10008,Done,NGPHD,Operações e Controles,10103,Task,NULL,NULL,3,1
NGPHD-3325,10008,Done,NGPHD,Operações e Controles,10103,Task,NULL,NULL,9,7
NGPHD-3326,10008,Done,NGPHD,Operações e Controles,10200,Story,NULL,NULL,21,8
NGPHD-3327,10008,Done,NGPHD,Operações e Controles,10200,Story,NULL,NULL,33,7
NGPHD-3328,10008,Done,NGPHD,Operações e Controles,10103,Task,NULL,NULL,11,5
NGPHD-3331,10008,Done,NGPHD,Operações e Controles,10200,Story,NULL,NULL,7,3
NGPHD-3332,10008,Done,NGPHD,Operações e Controles,10103,Task,NULL,NULL,4,1
NGPHD-3334,10008,Done,NGPHD,Operações e Controles,10103,Task,NULL,NULL,10,0
NGPHD-3335,10008,Done,NGPHD,Operações e Controles,10103,Task,NULL,NULL,4,1
NGPHD-3336,10008,Done,NGPHD,Operações e Controles,10103,Task,NULL,NULL,6,2
NGPHD-3337,10008,Done,NGPHD,Operações e Controles,10103,Task,NULL,NULL,10,6
NGPHD-3338,10008,Done,NGPHD,Operações e Controles,10600,Technical Story,NULL,NULL,3,0
NGPHD-3339,10008,Done,NGPHD,Operações e Controles,10600,Technical Story,NULL,NULL,5,1
NGPHD-3340,10008,Done,NGPHD,Operações e Controles,10600,Technical Story,NULL,NULL,4,0.25
NGPHD-3341,10008,Done,NGPHD,Operações e Controles,10200,Story,NULL,NULL,11,7
NGPHD-3342,10008,Done,NGPHD,Operações e Controles,10103,Task,NULL,NULL,14,12
NGPHD-3345,10008,Done,NGPHD,Operações e Controles,10103,Task,NULL,NULL,7,3
NGPHD-3347,10008,Done,NGPHD,Operações e Controles,10103,Task,NULL,NULL,2,0
NGPHD-3348,10008,Done,NGPHD,Operações e Controles,10103,Task,NULL,NULL,7,3
NGPHD-3351,10008,Done,NGPHD,Operações e Controles,10103,Task,NULL,NULL,4,0.13
NGPHD-3352,10008,Done,NGPHD,Operações e Controles,10103,Task,NULL,NULL,8,0.79
NGPHD-3354,10008,Done,NGPHD,Operações e Controles,10103,Task,NULL,NULL,7,6
NGPHD-3355,10008,Done,NGPHD,Operações e Controles,10103,Task,NULL,NULL,9,1
NGPHD-3356,10008,Done,NGPHD,Operações e Controles,10103,Task,NULL,NULL,6,3
NGPHD-3359,10008,Done,NGPHD,Operações e Controles,10103,Task,NULL,NULL,3,0
NGPHD-3360,10008,Done,NGPHD,Operações e Controles,10103,Task,NULL,NULL,3,3
NGPHD-3361,10008,Done,NGPHD,Operações e Controles,10103,Task,NULL,NULL,8,4
NGPHD-3362,10008,Done,NGPHD,Operações e Controles,10103,Task,NULL,NULL,13,-0.13
NGPHD-3366,10008,Done,NGPHD,Operações e Controles,10201,Bug,NULL,NULL,0,0
NGPHD-3368,10008,Done,NGPHD,Operações e Controles,10200,Story,NULL,NULL,21,2
NGPHD-3374,10008,Done,NGPHD,Operações e Controles,10200,Story,NULL,NULL,16,3
NGPHD-3379,10008,Done,NGPHD,Operações e Controles,10103,Task,NULL,NULL,6,2
NGPHD-3380,10008,Done,NGPHD,Operações e Controles,10103,Task,NULL,NULL,8,3
NGPHD-3382,10008,Done,NGPHD,Operações e Controles,10103,Task,NULL,NULL,8,3
NGPHD-3384,10008,Done,NGPHD,Operações e Controles,10103,Task,NULL,NULL,8,2
NGPHD-3385,10008,Done,NGPHD,Operações e Controles,10103,Task,NULL,NULL,11,0.13
NGPHD-3389,10008,Done,NGPHD,Operações e Controles,10103,Task,NULL,NULL,15,4
NGPHD-3390,10008,Done,NGPHD,Operações e Controles,10103,Task,NULL,NULL,15,3
NGPHD-3392,10008,Done,NGPHD,Operações e Controles,10103,Task,NULL,NULL,14,0
NGPHD-3399,10008,Done,NGPHD,Operações e Controles,10103,Task,NULL,NULL,8,4
NGPHD-3400,10008,Done,NGPHD,Operações e Controles,10103,Task,NULL,NULL,8,1
NGPHD-3401,10008,Done,NGPHD,Operações e Controles,10103,Task,NULL,NULL,8,1
NGPHD-3402,10008,Done,NGPHD,Operações e Controles,10103,Task,NULL,NULL,12,5
NGPHD-3408,10008,Done,NGPHD,Operações e Controles,10103,Task,NULL,NULL,11,0.13
NGPHD-3409,10008,Done,NGPHD,Operações e Controles,10103,Task,NULL,NULL,11,0.13
NGPHD-3410,10008,Done,NGPHD,Operações e Controles,10200,Story,5,5,351,3
NGPHD-3419,10008,Done,NGPHD,Operações e Controles,10103,Task,NULL,NULL,28,28
NGPHD-3420,10008,Done,NGPHD,Operações e Controles,10200,Story,8,8,124,16
NGPHD-3421,10008,Done,NGPHD,Operações e Controles,10200,Story,8,3,150,17
NGPHD-3422,10008,Done,NGPHD,Operações e Controles,10200,Story,NULL,NULL,48,7
NGPHD-3425,10008,Done,NGPHD,Operações e Controles,10200,Story,8,2,216,19
NGPHD-3426,10008,Done,NGPHD,Operações e Controles,10200,Story,8,5,104,15
NGPHD-3427,10008,Done,NGPHD,Operações e Controles,10200,Story,13,8,191,2
NGPHD-3429,10008,Done,NGPHD,Operações e Controles,10200,Story,NULL,NULL,30,1
NGPHD-3444,10008,Done,NGPHD,Operações e Controles,10200,Story,3,3,14,2
NGPHD-3446,10008,Done,NGPHD,Operações e Controles,10200,Story,3,3,70,9
NGPHD-3447,10008,Done,NGPHD,Operações e Controles,10200,Story,3,3,25,3
NGPHD-3448,10008,Done,NGPHD,Operações e Controles,10103,Task,NULL,NULL,18,0
NGPHD-3451,10008,Done,NGPHD,Operações e Controles,10103,Task,NULL,NULL,7,2
NGPHD-3452,10008,Done,NGPHD,Operações e Controles,10103,Task,NULL,NULL,48,41
NGPHD-3453,10104,Canceled,NGPHD,Operações e Controles,10103,Task,NULL,NULL,29,9
NGPHD-3454,10008,Done,NGPHD,Operações e Controles,10200,Story,5,5,52,47
NGPHD-3456,10008,Done,NGPHD,Operações e Controles,10200,Story,3,2,45,19
NGPHD-3457,10008,Done,NGPHD,Operações e Controles,10103,Task,NULL,NULL,29,2
NGPHD-3458,10008,Done,NGPHD,Operações e Controles,10103,Task,NULL,NULL,34,7
NGPHD-3460,10008,Done,NGPHD,Operações e Controles,10103,Task,NULL,NULL,45,0.17
NGPHD-3461,10008,Done,NGPHD,Operações e Controles,10103,Task,NULL,NULL,13,7
NGPHD-3462,10008,Done,NGPHD,Operações e Controles,10103,Task,NULL,NULL,13,7
NGPHD-3463,10008,Done,NGPHD,Operações e Controles,10103,Task,NULL,NULL,13,2
NGPHD-3464,10008,Done,NGPHD,Operações e Controles,10103,Task,NULL,NULL,13,5
NGPHD-3465,10008,Done,NGPHD,Operações e Controles,10103,Task,NULL,NULL,13,3
NGPHD-3468,10008,Done,NGPHD,Operações e Controles,10103,Task,NULL,NULL,6,1
NGPHD-3469,10008,Done,NGPHD,Operações e Controles,10103,Task,NULL,NULL,6,1
NGPHD-3470,10008,Done,NGPHD,Operações e Controles,10103,Task,NULL,NULL,7,0
NGPHD-3471,10008,Done,NGPHD,Operações e Controles,10103,Task,NULL,NULL,7,0.33
NGPHD-3472,10008,Done,NGPHD,Operações e Controles,10201,Bug,NULL,NULL,0,0
NGPHD-3478,10008,Done,NGPHD,Operações e Controles,10103,Task,NULL,NULL,14,2
NGPHD-3479,10008,Done,NGPHD,Operações e Controles,10103,Task,NULL,NULL,17,3
NGPHD-3480,10008,Done,NGPHD,Operações e Controles,10103,Task,NULL,NULL,17,3
NGPHD-3481,10008,Done,NGPHD,Operações e Controles,10200,Story,1,1,21,4
NGPHD-3482,10008,Done,NGPHD,Operações e Controles,10103,Task,NULL,NULL,5,1
NGPHD-3483,10008,Done,NGPHD,Operações e Controles,10103,Task,NULL,NULL,5,1
NGPHD-3486,10008,Done,NGPHD,Operações e Controles,10103,Task,NULL,NULL,51,5
NGPHD-3491,10008,Done,NGPHD,Operações e Controles,10600,Technical Story,NULL,NULL,0,0
NGPHD-3493,10008,Done,NGPHD,Operações e Controles,10201,Bug,NULL,NULL,0,0
NGPHD-3497,10008,Done,NGPHD,Operações e Controles,10200,Story,1,1,34,2
NGPHD-3498,10008,Done,NGPHD,Operações e Controles,10103,Task,NULL,NULL,0.96,0.96
NGPHD-3499,10008,Done,NGPHD,Operações e Controles,10103,Task,NULL,NULL,5,5
NGPHD-3501,10008,Done,NGPHD,Operações e Controles,10200,Story,5,5,11,6
NGPHD-3503,10008,Done,NGPHD,Operações e Controles,10200,Story,3,3,8,4
NGPHD-3505,10008,Done,NGPHD,Operações e Controles,10103,Task,NULL,NULL,1,1
NGPHD-3506,10008,Done,NGPHD,Operações e Controles,10103,Task,NULL,NULL,1,0
NGPHD-3507,10008,Done,NGPHD,Operações e Controles,10103,Task,NULL,NULL,3,1
NGPHD-3508,10008,Done,NGPHD,Operações e Controles,10103,Task,NULL,NULL,1,0.79
NGPHD-3510,10008,Done,NGPHD,Operações e Controles,10103,Task,NULL,NULL,7,0.17
NGPHD-3511,10008,Done,NGPHD,Operações e Controles,10103,Task,NULL,NULL,0.21,0.04
NGPHD-3515,10008,Done,NGPHD,Operações e Controles,10103,Task,NULL,NULL,0.13,0.04
NGPHD-3516,10008,Done,NGPHD,Operações e Controles,10103,Task,NULL,NULL,0.13,0.04
NGPHD-3520,10008,Done,NGPHD,Operações e Controles,10103,Task,NULL,NULL,10,10
NGPHD-3522,10008,Done,NGPHD,Operações e Controles,10103,Task,NULL,NULL,10,3
NGPHD-3525,10008,Done,NGPHD,Operações e Controles,10600,Technical Story,NULL,NULL,22,22
NGPHD-3526,10008,Done,NGPHD,Operações e Controles,10103,Task,NULL,NULL,22,22
NGPHD-3543,10008,Done,NGPHD,Operações e Controles,10103,Task,NULL,NULL,2,2
NGPHD-3544,10008,Done,NGPHD,Operações e Controles,10103,Task,NULL,NULL,10,7
NGPHD-3545,10008,Done,NGPHD,Operações e Controles,10103,Task,NULL,NULL,14,14
NGPHD-3547,10008,Done,NGPHD,Operações e Controles,10600,Technical Story,NULL,NULL,0.67,0.67
NGPHD-3549,10008,Done,NGPHD,Operações e Controles,10200,Story,1,1,13,6
NGPHD-3550,10104,Canceled,NGPHD,Operações e Controles,10103,Task,NULL,NULL,17,4
NGPHD-3551,10008,Done,NGPHD,Operações e Controles,10103,Task,NULL,NULL,13,2
NGPHD-3561,10008,Done,NGPHD,Operações e Controles,10103,Task,NULL,NULL,13,6
NGPHD-3563,10008,Done,NGPHD,Operações e Controles,10600,Technical Story,NULL,NULL,0,0
NGPHD-3564,10008,Done,NGPHD,Operações e Controles,10600,Technical Story,1,1,0.58,0.58
NGPHD-3565,10008,Done,NGPHD,Operações e Controles,10103,Task,2,2,341,0
NGPHD-3569,10008,Done,NGPHD,Operações e Controles,10600,Technical Story,3,3,3,0.96
NGPHD-3570,10008,Done,NGPHD,Operações e Controles,10200,Story,NULL,NULL,0.13,0.13
NGPHD-3571,10008,Done,NGPHD,Operações e Controles,10200,Story,8,8,101,2
NGPHD-3572,10008,Done,NGPHD,Operações e Controles,10200,Story,2,1,36,13
NGPHD-3573,10008,Done,NGPHD,Operações e Controles,10200,Story,2,2,47,4
NGPHD-3574,10008,Done,NGPHD,Operações e Controles,10600,Technical Story,2,2,0.04,0.04
NGPHD-3575,10008,Done,NGPHD,Operações e Controles,10600,Technical Story,2,2,7,7
NGPHD-3576,10008,Done,NGPHD,Operações e Controles,10600,Technical Story,3,3,0.92,0.92
NGPHD-3577,10008,Done,NGPHD,Operações e Controles,10600,Technical Story,1,1,0.17,0.17
NGPHD-3589,10008,Done,NGPHD,Operações e Controles,10600,Technical Story,2,2,17,5
NGPHD-3600,10008,Done,NGPHD,Operações e Controles,10600,Technical Story,1,1,2,2
NGPHD-3602,10008,Done,NGPHD,Operações e Controles,10600,Technical Story,1,1,2,0
NGPHD-3604,10008,Done,NGPHD,Operações e Controles,10600,Technical Story,NULL,NULL,0.29,0.29
NGPHD-3606,10008,Done,NGPHD,Operações e Controles,10200,Story,1,1,39,4
NGPHD-3615,10008,Done,NGPHD,Operações e Controles,10600,Technical Story,2,8,54,8
NGPHD-3642,10008,Done,NGPHD,Operações e Controles,10200,Story,1,1,4,0
NGPHD-3659,10008,Done,NGPHD,Operações e Controles,10600,Technical Story,NULL,NULL,87,16
NGPHD-3660,10008,Done,NGPHD,Operações e Controles,10600,Technical Story,NULL,NULL,87,16
NGPHD-3661,10008,Done,NGPHD,Operações e Controles,10600,Technical Story,2,2,46,0.67
NGPHD-3665,10008,Done,NGPHD,Operações e Controles,10600,Technical Story,1,1,0,0
NGPHD-3667,10008,Done,NGPHD,Operações e Controles,10600,Technical Story,2,2,13,13
NGPHD-3669,10008,Done,NGPHD,Operações e Controles,10200,Story,8,3,63,1
NGPHD-3670,10008,Done,NGPHD,Operações e Controles,10200,Story,3,3,4,0.75
NGPHD-3672,10008,Done,NGPHD,Operações e Controles,10600,Technical Story,NULL,NULL,66,0
NGPHD-3713,10008,Done,NGPHD,Operações e Controles,10103,Task,NULL,NULL,4,2
NGPHD-3717,10008,Done,NGPHD,Operações e Controles,10200,Story,5,5,7,6
NGPHD-3718,10008,Done,NGPHD,Operações e Controles,10200,Story,2,2,7,6
NGPHD-3719,10008,Done,NGPHD,Operações e Controles,10600,Technical Story,3,1,22,9
NGPHD-3725,10008,Done,NGPHD,Operações e Controles,10201,Bug,2,2,0,0
NGPHD-3727,10008,Done,NGPHD,Operações e Controles,10600,Technical Story,1,1,30,0.17
NGPHD-3728,10008,Done,NGPHD,Operações e Controles,10103,Task,NULL,NULL,2,1
NGPHD-3741,10008,Done,NGPHD,Operações e Controles,10200,Story,2,2,57,13
NGPHD-3765,10008,Done,NGPHD,Operações e Controles,10600,Technical Story,3,3,20,1
NGPHD-3769,10008,Done,NGPHD,Operações e Controles,10200,Story,3,3,13,0.83
NGPHD-3776,10008,Done,NGPHD,Operações e Controles,10200,Story,8,5,34,13
NGPHD-3783,10008,Done,NGPHD,Operações e Controles,10200,Story,3,3,22,3
NGPHD-3797,10008,Done,NGPHD,Operações e Controles,10200,Story,3,3,11,1
NGPHD-3799,10008,Done,NGPHD,Operações e Controles,10600,Technical Story,5,5,9,2
NGPHD-3803,10008,Done,NGPHD,Operações e Controles,10201,Bug,2,2,0,0
NGPHD-3809,10008,Done,NGPHD,Operações e Controles,10200,Story,2,2,5,0.21
NGPHD-3812,10008,Done,NGPHD,Operações e Controles,10200,Story,NULL,1,4,0.08
NGPHD-3822,10104,Canceled,NGPHD,Operações e Controles,10600,Technical Story,NULL,NULL,42,16
NGPHD-3823,10104,Canceled,NGPHD,Operações e Controles,10600,Technical Story,NULL,NULL,41,16
NGPHD-3824,10008,Done,NGPHD,Operações e Controles,10600,Technical Story,2,2,41,30
NGPHD-3825,10008,Done,NGPHD,Operações e Controles,10600,Technical Story,NULL,NULL,41,16
NGPHD-3826,10008,Done,NGPHD,Operações e Controles,10600,Technical Story,NULL,NULL,41,16
NGPHD-3832,10008,Done,NGPHD,Operações e Controles,10200,Story,2,2,35,0.08
NGPHD-3841,10008,Done,NGPHD,Operações e Controles,10103,Task,3,3,0.79,0
NGPHD-3842,10008,Done,NGPHD,Operações e Controles,10103,Task,1,1,1,1
NGPHD-3846,10008,Done,NGPHD,Operações e Controles,10600,Technical Story,3,3,13,2
NGPHD-3847,10008,Done,NGPHD,Operações e Controles,10201,Bug,5,5,0,0
NGPHD-3867,10008,Done,NGPHD,Operações e Controles,10200,Story,8,5,262,9
NGPHD-3877,10008,Done,NGPHD,Operações e Controles,10200,Story,3,3,19,2
NGPHD-3879,10008,Done,NGPHD,Operações e Controles,10600,Technical Story,1,1,14,0.04
NGPHD-3880,10008,Done,NGPHD,Operações e Controles,10200,Story,NULL,NULL,10,3
NGPHD-3883,10008,Done,NGPHD,Operações e Controles,10200,Story,NULL,NULL,10,0
NGPHD-3889,10008,Done,NGPHD,Operações e Controles,10600,Technical Story,5,5,4,1
NGPHD-3891,10008,Done,NGPHD,Operações e Controles,10201,Bug,8,8,14,1
NGPHD-3899,10008,Done,NGPHD,Operações e Controles,10200,Story,13,3,150,7
NGPHD-3902,10008,Done,NGPHD,Operações e Controles,10600,Technical Story,0,0,288,99
NGPHD-3904,10008,Done,NGPHD,Operações e Controles,10200,Story,13,8,115,2
NGPHD-3917,10008,Done,NGPHD,Operações e Controles,10600,Technical Story,3,3,5,2
NGPHD-3919,10008,Done,NGPHD,Operações e Controles,10600,Technical Story,5,5,199,7
NGPHD-3932,10008,Done,NGPHD,Operações e Controles,10600,Technical Story,5,5,8,8
NGPHD-3934,10008,Done,NGPHD,Operações e Controles,10200,Story,NULL,NULL,37,8
NGPHD-3936,10008,Done,NGPHD,Operações e Controles,10200,Story,5,5,62,9
NGPHD-3939,10008,Done,NGPHD,Operações e Controles,10600,Technical Story,8,8,32,1
NGPHD-3947,10008,Done,NGPHD,Operações e Controles,10600,Technical Story,8,8,16,8
NGPHD-3948,10008,Done,NGPHD,Operações e Controles,10600,Technical Story,13,13,16,8
NGPHD-3949,10008,Done,NGPHD,Operações e Controles,10600,Technical Story,5,5,22,3
NGPHD-3953,10008,Done,NGPHD,Operações e Controles,10600,Technical Story,5,5,6,2
NGPHD-3962,10008,Done,NGPHD,Operações e Controles,10200,Story,3,3,26,7
NGPHD-3986,10008,Done,NGPHD,Operações e Controles,10600,Technical Story,2,1,127,55
NGPHD-3987,10008,Done,NGPHD,Operações e Controles,10600,Technical Story,3,3,71,3
NGPHD-3989,10008,Done,NGPHD,Operações e Controles,10201,Bug,NULL,NULL,0.75,0
NGPHD-3990,10008,Done,NGPHD,Operações e Controles,10200,Story,3,2,110,1
NGPHD-3991,10008,Done,NGPHD,Operações e Controles,10200,Story,NULL,8,19,10
NGPHD-3992,10008,Done,NGPHD,Operações e Controles,10200,Story,NULL,8,32,2
NGPHD-4020,10008,Done,NGPHD,Operações e Controles,10200,Story,NULL,5,123,2
NGPHD-4023,10008,Done,NGPHD,Operações e Controles,10600,Technical Story,5,3,17,14
NGPHD-4024,10008,Done,NGPHD,Operações e Controles,10200,Story,2,2,1,1
NGPHD-4032,10008,Done,NGPHD,Operações e Controles,10200,Story,8,8,37,5
NGPHD-4035,10008,Done,NGPHD,Operações e Controles,10200,Story,5,2,10,8
NGPHD-4036,10008,Done,NGPHD,Operações e Controles,10201,Bug,1,1,12,8
NGPHD-4046,10008,Done,NGPHD,Operações e Controles,10600,Technical Story,5,8,18,0.21
NGPHD-4053,10008,Done,NGPHD,Operações e Controles,10200,Story,6,3,68,1
NGPHD-4057,10008,Done,NGPHD,Operações e Controles,10200,Story,3,3,174,1
NGPHD-4083,10008,Done,NGPHD,Operações e Controles,10200,Story,8,5,61,5
NGPHD-4084,10008,Done,NGPHD,Operações e Controles,10200,Story,8,8,12,8
NGPHD-4096,10008,Done,NGPHD,Operações e Controles,10600,Technical Story,1,0,13,0
NGPHD-4100,10008,Done,NGPHD,Operações e Controles,10600,Technical Story,3,3,12,1
NGPHD-4115,10008,Done,NGPHD,Operações e Controles,10600,Technical Story,5,5,5,1
NGPHD-4116,10008,Done,NGPHD,Operações e Controles,10600,Technical Story,3,3,82,0
NGPHD-4118,10008,Done,NGPHD,Operações e Controles,10600,Technical Story,NULL,NULL,206,0
NGPHD-4121,10008,Done,NGPHD,Operações e Controles,10200,Story,1,1,60,0.21
NGPHD-4140,10008,Done,NGPHD,Operações e Controles,10200,Story,8,5,144,1
NGPHD-4145,10008,Done,NGPHD,Operações e Controles,10201,Bug,NULL,NULL,2,0.79
NGPHD-4147,10008,Done,NGPHD,Operações e Controles,10200,Story,3,3,10,2
NGPHD-4148,10008,Done,NGPHD,Operações e Controles,10200,Story,3,3,11,0.92
NGPHD-4149,10008,Done,NGPHD,Operações e Controles,10200,Story,1,1,9,0.04
NGPHD-4167,10008,Done,NGPHD,Operações e Controles,10600,Technical Story,0,0,7,7
NGPHD-4173,10008,Done,NGPHD,Operações e Controles,10200,Story,5,5,19,7
NGPHD-4174,10008,Done,NGPHD,Operações e Controles,10200,Story,3,3,19,1
NGPHD-4175,10008,Done,NGPHD,Operações e Controles,10200,Story,3,3,27,2
NGPHD-4185,10008,Done,NGPHD,Operações e Controles,10200,Story,5,5,25,2
NGPHD-4195,10008,Done,NGPHD,Operações e Controles,10200,Story,8,8,9,2
NGPHD-4241,10008,Done,NGPHD,Operações e Controles,10600,Technical Story,NULL,NULL,7,1
NGPHD-4247,10008,Done,NGPHD,Operações e Controles,10600,Technical Story,NULL,NULL,14,2
NGPHD-4252,10008,Done,NGPHD,Operações e Controles,10600,Technical Story,3,3,11,8
NGPHD-4261,10008,Done,NGPHD,Operações e Controles,10200,Story,5,3,22,7
NGPHD-4264,10008,Done,NGPHD,Operações e Controles,10200,Story,3,3,19,8
NGPHD-4275,10008,Done,NGPHD,Operações e Controles,10200,Story,1,1,8,0.96
NGPHD-4293,10008,Done,NGPHD,Operações e Controles,10200,Story,5,5,15,4
NGPHD-4294,10008,Done,NGPHD,Operações e Controles,10200,Story,5,5,14,1
NGPHD-4295,10008,Done,NGPHD,Operações e Controles,10200,Story,8,8,20,4
NGPHD-4296,10008,Done,NGPHD,Operações e Controles,10200,Story,8,8,16,2
